pcode,day,act_in_vehicle_ep_0,act_still_ep_0,audio_convo_duration_ep_0,audio_convo_num_ep_0,loc_dist_ep_0,loc_visit_num_ep_0,loc_max_dis_from_campus_ep_0,sleep_duration,unlock_duration_ep_0,unlock_num_ep_0,act_physical_ep_0,loc_home_per,loc_study_per,loc_other_per,step_ep_0,std_sleep_duration,sleep_start,std_sleep_start,sleep_end,std_sleep_end,stress_binary_personal,stress_binary_overall,call_miss_num_ep_0,call_num_ep_0,call_duration_ep_0,sms_num_ep_0
003df5deff30e1e5a07b5d063fe85c3f,2017-10-06,209.5,76702.2,4094.0,9.5,4153.2,4.5,865.8,8.4,4578.8,53.5,9487.3,41.2,33.2,8.9,7583.0,7.5,01:33:20,02:37:09,10:32:00,04:50:28,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2017-10-13,96.7,75691.8,4321.2,10.2,4009.8,4.8,661.7,7.1,6522.5,59.5,10610.5,56.1,29.2,7.0,7679.6,5.1,01:44:36,02:26:11,09:20:00,03:50:55,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2017-10-14,673.3,74622.6,5371.9,11.2,18529.8,4.9,13521.2,6.8,6969.3,62.0,11103.1,59.3,27.1,6.5,8238.7,5.0,01:23:25,02:40:14,10:18:17,05:06:04,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2017-10-16,1190.2,72967.4,5865.9,12.2,32859.6,5.2,26485.3,5.4,8321.0,68.7,12241.4,67.2,27.6,5.1,8135.1,1.3,01:57:42,02:16:23,09:26:51,04:04:57,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2017-10-23,1100.4,73288.9,6041.1,12.4,32240.8,5.0,26254.7,5.4,9880.3,65.9,12009.7,63.4,30.2,6.5,8007.0,1.3,02:21:42,02:26:14,09:52:00,04:01:03,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2017-10-31,0.0,75034.5,5744.8,12.4,3394.1,4.9,438.0,5.7,10076.1,72.4,11364.6,62.3,33.7,4.0,7347.1,1.5,03:44:00,01:01:58,09:50:51,01:07:28,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2017-11-07,1489.9,74026.4,6661.3,13.7,33141.5,5.0,28999.0,5.6,11724.2,73.6,10882.9,62.9,27.4,2.6,6586.9,1.6,04:03:25,01:11:05,10:00:00,01:16:54,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2017-11-10,1489.9,75011.9,6198.4,14.2,33509.7,4.9,28998.6,5.1,12517.8,71.8,9897.3,65.4,24.8,2.7,6951.9,1.9,04:29:42,01:05:05,09:55:25,01:21:37,1,1,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2017-11-18,587.8,75716.5,7144.1,12.4,14724.8,3.9,9999.6,4.9,14341.3,64.5,10094.7,79.4,17.9,2.7,6591.8,1.6,04:57:08,01:25:27,10:08:00,01:47:19,1,1,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2017-11-19,602.9,75702.2,7705.6,12.4,15581.0,3.9,9999.7,4.7,13847.1,65.4,10093.9,79.4,17.9,2.7,6570.4,1.6,04:50:17,01:24:37,09:49:42,01:48:29,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2017-11-28,1771.9,76170.0,6432.4,7.9,24906.1,2.0,92638.4,6.2,11847.2,58.8,8457.1,81.2,4.5,0.0,2872.9,1.5,02:49:08,01:58:09,09:28:00,01:43:17,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2017-12-09,3148.4,77725.6,3924.1,6.6,30687.1,1.8,133113.2,8.4,12613.9,48.3,5525.1,85.7,0.0,0.0,1413.0,0.9,01:18:51,00:38:56,10:17:08,01:06:10,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2017-12-14,4481.7,74908.9,6517.9,10.0,54427.0,3.0,150653.9,7.6,11721.7,50.4,7008.4,85.7,0.0,0.0,3709.1,1.6,01:02:51,01:03:16,09:12:00,01:59:32,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2017-12-17,5697.3,73139.0,7514.6,10.7,77068.3,3.1,151050.5,7.3,10271.2,51.4,7562.7,91.0,1.9,0.0,3953.9,1.7,00:44:34,01:04:20,08:32:00,01:56:10,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2017-12-29,6304.5,72873.5,14963.3,12.2,102232.1,2.6,295188.9,8.4,5244.5,40.8,7221.0,41.0,1.9,0.0,2082.2,2.3,00:12:34,01:54:46,09:08:34,02:09:54,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-01-06,3131.8,77085.8,11418.2,11.8,51264.6,2.8,212360.4,7.9,5830.2,36.2,6181.4,33.7,8.5,7.8,1749.6,2.5,01:12:00,01:17:23,09:38:17,02:22:11,1,1,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-01-08,2596.2,78218.3,9889.4,11.9,41383.1,3.0,154446.3,7.6,6019.1,43.4,5584.5,39.4,17.1,7.8,1085.0,2.7,01:34:51,01:33:34,09:39:25,02:21:04,1,1,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-01-18,41.7,80260.6,6314.8,13.3,2384.5,3.5,495.5,6.9,6420.6,71.8,6096.7,60.3,30.9,1.1,6103.4,4.4,03:41:32,03:01:39,11:00:55,03:51:07,1,1,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-01-26,41.7,80625.6,5257.0,11.6,2293.6,3.5,496.2,6.1,5843.5,72.5,5731.7,71.6,18.9,1.8,5532.9,4.4,01:54:27,06:02:21,12:07:23,04:25:02,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-01-30,38.7,79438.2,8057.0,14.1,2959.4,3.9,547.1,4.5,7165.1,80.9,6922.1,75.4,22.7,2.0,5628.5,2.2,02:52:34,05:54:23,11:05:08,03:23:26,1,1,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-02-09,977.1,77883.8,9419.1,13.9,23846.9,4.6,28236.9,5.7,7260.1,66.7,7538.1,64.6,25.8,2.5,6230.6,2.7,02:21:42,04:12:01,10:11:25,02:13:12,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-02-11,977.1,78469.3,8464.6,13.2,23520.1,4.5,28223.8,6.0,7099.2,66.1,6952.6,61.8,28.6,2.5,5624.0,2.3,01:57:42,03:57:08,10:04:34,02:13:53,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-02-20,0.0,78739.3,8709.8,12.6,2992.6,4.4,532.1,6.9,7920.8,64.6,7659.7,55.2,38.0,6.7,5870.8,1.5,02:40:00,01:45:36,10:03:25,01:11:09,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-02-25,0.0,78672.6,7148.2,10.1,3047.7,4.7,531.4,6.5,7090.3,69.5,7726.4,53.4,38.6,8.1,6148.6,1.9,02:50:17,02:18:22,09:48:34,01:22:44,1,1,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-03-10,2300.7,76166.4,320.6,2.3,58739.4,4.2,72896.6,7.1,6407.0,62.9,7931.9,70.8,20.1,2.0,6062.4,2.3,01:37:08,02:19:16,09:08:34,02:01:18,1,1,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-03-13,2688.4,77096.7,270.7,1.9,68477.1,3.3,91229.9,7.5,6742.7,59.1,6613.9,71.4,14.3,0.0,4701.8,2.1,00:58:17,01:55:47,08:59:25,01:59:57,1,1,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-03-20,2135.6,77433.4,207.9,1.5,230765.1,1.7,859665.7,8.7,6133.9,38.9,6830.1,40.3,2.5,0.0,2106.2,2.6,01:22:17,02:59:59,10:36:34,04:42:57,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-03-27,3415.5,73860.3,236.6,1.4,547064.5,2.6,1276263.8,8.6,6028.9,43.3,9123.2,14.5,6.4,0.5,3670.4,2.7,00:54:51,03:08:24,10:06:51,05:05:17,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-04-06,1139.2,76587.1,280.8,1.9,24541.5,4.7,18950.3,6.7,6610.6,70.4,8672.6,50.9,38.1,3.8,6347.5,2.0,01:41:42,01:50:47,08:52:34,02:55:25,1,1,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-04-13,0.0,78149.9,439.9,2.3,2777.4,4.8,418.7,5.9,9825.1,78.3,8249.1,56.0,39.1,4.9,6293.1,1.5,02:57:08,01:45:10,09:13:08,02:40:25,1,1,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-04-19,100.7,77508.6,537.1,2.6,4069.1,4.9,423.6,5.3,11193.0,84.8,8789.7,59.3,32.4,8.3,6627.8,1.5,03:37:08,01:29:01,09:17:42,02:03:46,1,1,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-04-22,2776.3,73916.0,604.9,3.1,62530.5,4.9,52062.4,5.2,11438.9,84.1,9706.7,55.8,36.7,7.4,6953.4,1.6,03:29:08,01:47:14,09:00:34,02:01:34,1,1,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-05-01,2675.6,72547.4,744.2,3.5,62321.6,5.5,52093.9,5.6,11548.4,76.1,11176.0,55.6,38.8,5.6,8357.6,2.5,02:48:00,02:02:33,08:44:34,03:22:24,1,1,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-05-11,23.2,76365.1,702.8,3.1,4543.8,6.1,703.1,5.8,12262.4,65.1,10010.7,62.0,32.0,6.1,7829.9,1.8,02:53:42,01:59:51,10:49:08,03:49:37,1,1,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-05-17,23.2,76844.5,401.3,1.8,4496.9,6.2,683.5,5.6,12213.2,63.6,9531.3,61.0,32.7,6.3,7558.9,1.6,03:01:42,02:08:30,10:40:00,03:54:41,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-05-21,0.0,76786.0,0.0,0.0,3952.5,6.3,441.8,5.3,10282.6,65.3,9613.1,56.8,29.7,13.5,7986.4,1.5,02:33:08,02:05:21,09:57:42,04:11:17,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-05-29,0.0,77189.8,0.0,0.0,3886.9,5.9,437.8,6.2,11993.8,70.5,9209.3,47.9,31.4,20.6,7853.6,1.6,02:22:51,01:26:41,09:01:42,02:05:14,1,1,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-06-06,1062.7,76572.1,0.0,0.0,18085.9,4.1,46632.4,6.3,12641.1,67.1,8764.2,55.0,28.9,9.0,6034.1,2.5,03:05:08,02:10:05,09:46:17,01:51:36,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-06-13,3619.9,75209.1,0.0,0.0,61521.7,2.4,112453.2,7.2,9842.4,52.9,7570.1,73.0,12.7,0.0,4217.6,2.6,02:10:17,02:13:17,09:53:08,01:48:45,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-06-23,4444.2,75940.4,0.0,0.0,58160.6,2.6,139147.7,7.2,8276.9,46.4,6014.4,92.9,0.0,0.0,2508.1,1.5,23:45:08,03:08:00,09:06:17,03:34:44,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-06-27,4327.1,75921.0,0.0,0.0,55227.8,3.0,159294.1,6.5,7228.0,54.1,6150.9,78.6,0.0,0.0,3070.9,1.2,23:22:17,03:09:33,08:03:25,03:29:25,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-07-04,3515.7,75896.2,0.0,0.0,51474.9,3.2,173548.0,6.9,6527.6,68.6,6987.1,64.3,0.0,0.0,4496.9,1.8,22:57:08,03:03:22,08:03:25,03:16:20,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-07-11,2828.8,76517.7,0.0,0.0,47768.7,3.2,173833.4,7.3,8165.9,75.0,7052.6,57.1,0.0,0.0,4834.6,1.5,00:00:00,01:23:21,07:45:08,01:21:54,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-07-31,3079.6,75995.3,0.0,0.0,1894376.3,2.1,5248160.9,8.2,5588.6,51.4,7324.1,14.3,0.0,0.0,3595.1,3.8,23:54:17,03:00:28,10:20:34,05:22:13,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-08-08,1686.8,77464.3,0.0,0.0,27510.1,3.1,177143.6,7.4,8896.3,69.6,7247.9,35.7,0.0,0.0,5039.7,2.0,22:37:42,01:07:18,08:14:51,04:22:18,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-08-14,1938.9,76824.1,0.0,0.0,30554.1,3.6,174402.1,8.0,9214.2,73.2,7636.1,42.9,0.0,0.0,5454.1,1.0,23:04:00,00:49:46,07:37:08,01:06:59,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-08-25,4235.0,72886.1,0.0,0.0,69709.1,3.6,191646.5,7.1,9560.4,70.4,9278.0,42.9,0.0,0.0,6499.0,2.4,23:54:17,01:12:43,07:29:08,02:09:20,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-08-26,3746.3,74109.6,0.0,0.0,62584.0,3.4,207733.9,7.2,9306.7,66.6,8543.1,35.7,0.0,0.0,6061.5,2.4,23:53:08,01:11:44,07:32:34,02:13:39,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-09-02,5977.1,74847.6,0.0,0.0,107733.9,2.3,210802.6,8.2,7874.0,52.6,5574.4,78.6,0.0,0.0,2698.0,2.2,00:13:42,01:07:01,09:00:34,02:07:52,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-09-13,3004.4,76239.1,0.0,0.0,44038.9,3.3,102772.4,8.8,7215.4,56.0,7155.4,78.8,7.0,14.2,3766.8,1.7,00:12:34,00:57:44,09:33:42,01:18:48,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-09-19,1797.8,74985.9,0.0,0.0,23433.5,5.6,38768.4,7.4,9529.8,95.3,9615.3,55.4,22.4,22.2,6834.4,1.9,01:10:51,01:20:50,09:02:51,01:12:56,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-09-23,143.8,77089.4,0.0,0.0,5060.3,6.1,976.2,6.3,9910.9,110.7,9165.9,41.9,36.5,21.6,7295.7,1.8,02:12:34,01:36:16,08:58:17,00:54:57,1,1,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-10-04,0.0,78977.6,0.0,0.0,2560.6,4.9,460.3,6.3,8800.9,101.2,7421.4,54.2,41.7,4.1,9235.2,1.7,02:30:51,01:09:24,09:15:25,01:12:40,1,1,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-10-10,1267.1,75440.4,0.0,0.0,30109.1,5.4,458.7,6.0,8932.4,108.2,9691.5,52.3,41.9,5.8,14473.1,1.7,02:44:34,01:37:01,09:06:17,01:35:46,1,1,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-10-15,1267.1,74459.6,0.0,0.0,30248.4,5.5,457.3,5.5,8602.5,110.6,10672.4,56.9,35.8,7.3,7890.0,1.5,03:22:17,01:30:13,09:13:08,01:32:15,1,1,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-10-19,1267.1,74399.1,0.0,0.0,30370.5,5.1,439.4,5.3,7605.4,104.3,10732.8,64.6,29.2,6.2,7890.0,1.2,03:40:34,01:06:34,09:22:17,01:36:43,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-10-23,0.0,76312.2,0.0,0.0,3425.6,4.7,469.0,5.8,7633.9,103.4,10086.8,69.4,25.3,5.3,6250.7,1.1,03:38:17,01:00:21,09:52:00,00:57:22,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-10-29,1106.4,73946.5,0.0,0.0,32436.4,5.3,25948.8,6.1,8661.6,117.5,11346.1,72.1,21.6,6.3,0.0,1.5,03:22:17,02:09:30,09:50:51,01:17:47,1,1,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-11-10,428.4,75693.5,0.0,0.0,17052.5,5.3,13363.9,6.9,10193.2,117.9,10277.1,67.1,29.4,3.5,0.0,1.2,03:14:17,01:10:44,10:33:08,01:01:53,1,1,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-11-13,16.8,76312.8,0.0,0.0,3606.4,5.0,565.4,6.6,10778.6,118.1,10069.4,60.9,36.6,2.5,0.0,1.3,03:50:51,01:22:11,10:52:34,00:58:22,1,1,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-11-18,415.9,76505.5,0.0,0.0,12973.4,4.4,9740.8,6.2,11714.3,111.4,9477.6,65.4,32.8,1.8,0.0,1.6,04:17:08,01:56:33,10:54:51,01:01:30,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-12-01,4705.8,75197.6,0.0,0.0,84824.6,2.1,202066.8,7.6,10515.2,83.9,6495.6,68.8,2.7,0.0,0.0,2.7,02:44:34,02:59:26,10:49:08,02:18:47,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-12-06,5029.6,74453.4,0.0,0.0,84669.4,2.0,202218.6,8.6,9999.1,80.1,6916.1,71.4,0.0,0.0,0.0,2.1,01:46:17,01:34:46,10:56:00,01:44:02,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-12-14,3450.6,77198.3,0.0,0.0,35589.9,2.0,131327.7,8.1,11452.4,101.1,5750.1,92.9,0.0,0.0,0.0,1.2,02:16:00,00:31:16,10:56:00,01:20:13,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-12-22,3565.2,78081.3,0.0,0.0,27631.9,1.6,129453.6,7.5,10928.5,91.1,4752.5,100.0,0.0,0.0,0.0,1.0,02:03:25,00:27:59,10:02:17,00:58:11,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2018-12-26,3488.7,77108.9,0.0,0.0,29995.3,1.7,129468.8,7.5,9923.1,81.6,5801.4,92.9,0.0,0.0,0.0,1.2,01:55:25,00:29:44,09:56:34,00:56:13,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2019-01-01,2786.4,75826.4,0.0,0.0,37015.9,1.9,137216.1,7.2,8702.8,78.1,7786.1,92.9,0.0,0.0,0.0,1.3,02:44:34,01:36:27,10:26:17,00:48:42,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2019-01-10,1329.6,75302.9,0.0,0.0,30346.3,3.9,61404.4,6.9,12960.2,96.5,9766.5,76.9,17.4,5.7,0.0,1.3,02:52:34,01:23:23,10:16:00,01:10:58,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2019-01-14,642.2,76722.4,0.0,0.0,19321.1,4.4,21051.9,6.9,12849.5,100.3,9034.4,68.9,24.4,6.7,0.0,1.3,02:49:08,00:56:18,10:13:42,01:15:55,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2019-01-25,12.6,78310.5,0.0,0.0,2106.7,4.4,495.5,6.7,8740.7,96.6,8075.9,68.7,26.6,4.6,0.0,1.4,03:08:34,00:39:16,10:19:25,01:25:24,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2019-01-27,12.6,77456.1,0.0,0.0,2345.4,4.6,495.4,6.4,8913.6,97.3,8930.4,64.9,29.7,5.4,0.0,1.2,03:16:34,00:37:29,10:05:42,01:18:06,1,1,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2019-02-04,15.5,77521.1,0.0,0.0,2617.0,5.2,545.3,5.9,9337.8,117.3,8862.4,60.9,34.3,4.8,0.0,1.5,03:10:51,00:48:10,09:28:00,01:37:39,1,1,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2019-02-10,2.9,78325.7,0.0,0.0,2471.9,5.1,540.8,5.6,10259.6,126.4,8070.4,58.6,36.7,4.7,0.0,1.4,03:14:17,00:48:19,09:15:25,01:24:06,1,1,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2019-02-23,66.3,78280.4,0.0,0.0,3234.5,5.5,524.6,6.4,9160.8,108.3,8052.4,40.5,30.7,21.6,0.0,2.0,03:25:42,01:19:02,10:14:51,01:19:42,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2019-02-25,66.3,78139.0,0.0,0.0,3267.7,5.4,521.6,6.7,9232.5,112.1,8193.7,37.2,29.8,25.8,0.0,2.2,03:16:34,01:22:47,10:22:51,01:25:37,1,1,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2019-03-03,77.3,77014.5,0.0,0.0,4491.4,5.2,1009.4,6.8,9431.7,119.1,9307.2,34.9,22.4,35.5,0.0,2.0,02:48:00,01:02:11,10:04:34,01:24:42,1,1,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2019-03-16,2730.4,75733.8,0.0,0.0,53906.2,3.4,163794.5,5.8,9918.6,96.6,7934.9,24.5,11.4,21.2,0.0,1.9,02:04:34,01:14:06,08:13:42,01:48:49,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2019-03-17,3953.4,74864.1,0.0,0.0,80903.4,3.4,192756.7,5.6,9766.5,88.8,7581.5,19.4,10.4,20.2,0.0,1.8,02:03:25,01:13:55,08:04:34,01:38:20,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2019-03-29,3423.1,73477.6,0.0,0.0,69606.2,4.9,130501.2,5.8,10690.1,99.8,9498.3,4.8,18.0,20.0,0.0,0.9,02:05:42,00:56:41,08:17:08,01:05:32,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2019-04-02,1838.9,73420.1,0.0,0.0,39705.3,5.8,54633.4,6.4,10192.0,110.4,11140.0,17.1,32.9,21.5,0.0,1.8,01:26:51,01:14:14,08:17:08,00:56:33,1,1,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2019-04-07,71.4,75078.9,0.0,0.0,5069.6,6.7,1024.7,6.7,9290.3,118.1,11248.7,21.5,47.0,31.5,0.0,1.5,01:33:42,01:11:46,08:42:17,00:53:37,1,1,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2019-04-18,35.7,76192.6,0.0,0.0,3647.4,5.3,541.9,6.8,9277.1,113.2,10170.6,18.5,42.8,38.8,0.0,1.7,01:49:42,00:51:58,09:02:51,01:15:09,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2019-04-22,13.5,76128.6,0.0,0.0,3670.9,5.5,536.4,6.8,9145.0,113.9,10256.9,18.3,41.4,40.3,0.0,1.7,02:00:00,00:59:47,09:16:34,01:20:02,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2019-04-28,13.5,75564.9,0.0,0.0,3648.6,5.8,552.1,6.5,9107.3,113.1,10820.6,17.4,36.2,46.4,0.0,1.2,02:21:42,01:12:01,09:18:51,00:51:28,1,1,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2019-05-17,78.9,74061.9,0.0,0.0,4288.6,6.1,523.9,5.6,9477.2,123.0,12258.2,23.3,38.4,38.2,0.0,1.6,02:45:42,01:46:03,08:41:08,01:12:59,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2019-05-19,78.9,73410.4,0.0,0.0,4382.3,6.6,525.9,5.1,10027.9,130.4,12909.7,23.2,37.3,39.5,0.0,1.7,03:08:34,01:57:17,08:33:08,01:07:11,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2019-05-30,403.8,73776.6,0.0,0.0,9475.9,5.0,3475.1,5.9,8690.4,117.9,12218.6,24.0,53.4,22.6,0.0,1.6,03:01:42,01:27:45,09:17:42,01:52:18,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2019-06-05,1116.1,74701.4,0.0,0.0,21443.1,4.3,30988.4,5.6,7976.1,106.3,10581.6,18.7,41.1,25.8,0.0,1.8,03:05:08,01:12:14,09:05:08,02:30:01,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2019-06-14,5137.1,72055.4,0.0,0.0,102147.5,2.4,111139.2,5.5,9176.1,94.6,9206.6,2.8,3.4,15.3,0.0,2.1,02:02:17,01:34:46,07:55:25,02:32:19,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2019-07-17,0.0,86399.0,0.0,0.0,6337.0,4.5,817.5,10.4,6121.8,103.2,0.0,56.6,32.8,10.6,0.0,4.3,23:32:00,02:22:49,10:40:00,02:35:56,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2019-07-24,0.0,86399.0,0.0,0.0,32678.6,4.0,837.3,9.9,5616.6,88.3,0.0,68.5,18.0,6.4,0.0,3.8,00:05:42,02:07:13,10:42:17,03:11:42,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2019-07-29,0.0,86399.0,0.0,0.0,32895.1,4.4,901.4,9.6,5901.7,89.4,0.0,59.2,24.6,9.0,0.0,4.0,01:09:42,01:58:45,11:23:25,03:17:34,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2019-08-04,0.0,86399.0,0.0,0.0,4259.9,4.9,485.9,9.4,6238.6,93.4,0.0,64.4,29.3,6.3,0.0,2.8,01:07:25,01:56:30,11:10:51,02:04:44,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2019-08-17,0.0,86399.0,0.0,0.0,5829.1,4.7,444.1,8.5,6455.0,100.9,0.0,66.8,27.6,5.5,0.0,2.2,01:15:25,01:46:22,10:21:42,01:20:52,0,0,0.0,0.0,0.0,0.0
003df5deff30e1e5a07b5d063fe85c3f,2019-08-19,0.0,86399.0,0.0,0.0,5849.3,4.9,447.0,7.8,6802.6,106.5,0.0,63.5,31.3,5.2,0.0,1.8,01:47:25,01:07:59,10:08:00,01:23:47,0,0,0.0,0.0,0.0,0.0
