pcode,day,act_in_vehicle_ep_0,act_still_ep_0,audio_convo_duration_ep_0,audio_convo_num_ep_0,loc_dist_ep_0,loc_visit_num_ep_0,loc_max_dis_from_campus_ep_0,sleep_duration,unlock_duration_ep_0,unlock_num_ep_0,act_physical_ep_0,loc_home_per,loc_study_per,loc_other_per,step_ep_0,std_sleep_duration,sleep_start,std_sleep_start,sleep_end,std_sleep_end,stress_binary_personal,stress_binary_overall,call_miss_num_ep_0,call_num_ep_0,call_duration_ep_0,sms_num_ep_0
003df5deff30e1e5a07b5d063fe85c3f,2017-11-28,0.0640623305253263,0.7767861039584515,0.1500044308254861,0.1336717428087986,0.0002447419112474,0.1801801801801802,0.0059269958215557,0.1737089201877934,0.2228676774897475,0.1250797702616464,0.2728017573683344,0.812,0.045,0.0,0.0417857267818196,0.0986842105263157,0.1175013026110114,0.187390959555908,0.4367088607594936,0.1851674784115696,0,0,,,,
003df5deff30e1e5a07b5d063fe85c3f,2017-12-09,0.1138291333743085,0.8107318989220095,0.0915105383686167,0.1116751269035532,0.000301549399731,0.1621621621621621,0.0085165695887872,0.2769953051643192,0.2372907182362015,0.1027440970006381,0.1782238580170253,0.857,0.0,0.0,0.0205021518293465,0.0592105263157894,0.0547791350662884,0.0617499339148823,0.4755801687763712,0.1186243164908716,0,0,,,,
003df5deff30e1e5a07b5d063fe85c3f,2017-12-14,0.1620340576304277,0.7492667917775934,0.1519983022942347,0.1692047377326565,0.0005348315474307,0.2702702702702703,0.0096388218686967,0.2394366197183098,0.2205067910756612,0.1072112316528398,0.2260708560074062,0.857,0.0,0.0,0.0539765106541794,0.1052631578947368,0.0436635211022983,0.1003436426116838,0.4240506329113923,0.2143006543759524,0,0,,,,
003df5deff30e1e5a07b5d063fe85c3f,2017-12-17,0.2059835858129361,0.7106446122288657,0.1752414799889929,0.1810490693739424,0.0007573182087356,0.2792792792792793,0.0096641962981215,0.2253521126760563,0.1932202114451258,0.1093384386300787,0.2439509820682625,0.91,0.019,0.0,0.0575453983508473,0.1118421052631579,0.0309616163955305,0.1020354216230504,0.3924050632911392,0.2082648579197418,0,0,,,,
003df5deff30e1e5a07b5d063fe85c3f,2017-12-29,0.2279366571459561,0.7048509579714572,0.3489461631383303,0.2064297800338409,0.0010045924309643,0.2342342342342342,0.0188861571105462,0.2769953051643192,0.0986587155272959,0.0867900446713465,0.2329287214242167,0.41,0.019,0.0,0.0302582778367408,0.1513157894736842,0.0087303884675505,0.1820248480042294,0.4213343881856539,0.2328861266322048,0,0,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-01-06,0.113228967063162,0.7967703923536857,0.2662739556077926,0.1996615905245347,0.0005037559546993,0.2522522522522522,0.0135867977368337,0.2535211267605634,0.1096768125211633,0.0770048925760476,0.1993942111358057,0.337,0.085,0.078,0.0254093724122648,0.1644736842105263,0.0500202628379551,0.1227332804652392,0.4448444092827003,0.2549078196432306,1,1,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-01-08,0.0938645648794244,0.8214834373499761,0.2306221345385178,0.2013536379018612,0.0004066545539986,0.2702702702702703,0.0098814592518301,0.2394366197183098,0.1132303698408518,0.0923207828121676,0.1801399314213458,0.3939999999999999,0.171,0.078,0.0157203088370791,0.1776315789473684,0.0658947490302784,0.1484007401533174,0.4457410337552742,0.2529058475513192,1,1,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-01-18,0.0015076466972775,0.8660498407017851,0.1472619830509265,0.2250423011844331,2.343149217940808e-05,0.3153153153153153,3.170204180535137e-05,0.2065727699530516,0.1207833251815343,0.1527334609657519,0.1966620323926079,0.603,0.309,0.011,0.0888825066187704,0.2894736842105263,0.1539049383430787,0.2881046788263283,0.5102188818565401,0.4143484626647145,1,1,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-01-26,0.0015076466972775,0.8740147514511414,0.1225939451603725,0.1962774957698815,2.2538255593495648e-05,0.3153153153153153,3.1746827737266096e-05,0.1690140845070422,0.1099270100455246,0.1542225058498191,0.1848881806657226,0.716,0.1889999999999999,0.018,0.0805653071459395,0.2894736842105263,0.0795113761361662,0.5747026169706583,0.5628032700421941,0.4751546299339649,0,0,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-01-30,0.0013991829061065,0.8481036965914546,0.1878903207451249,0.2385786802030456,2.908079595543732e-05,0.3513513513513513,3.500340478649392e-05,0.0938967136150234,0.1347887429925881,0.1720910444586258,0.2232870658593782,0.754,0.2269999999999999,0.02,0.0819590394327101,0.1447368421052631,0.1198865281074509,0.5620671424795136,0.513554852320675,0.3647174828935967,1,1,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-02-09,0.0353266567844101,0.8141840876358399,0.2196546754536932,0.2351945854483925,0.0002343335923057,0.4144144144144144,0.0018065941155469,0.1502347417840375,0.1365758681665977,0.1418847053818336,0.2431574567189985,0.6459999999999999,0.258,0.025,0.0907369286572351,0.1776315789473684,0.0984426561685868,0.3997092254824214,0.4710574894514768,0.2388024023665103,0,0,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-02-11,0.0353266567844101,0.8269606773447389,0.1973956074195338,0.2233502538071065,0.0002311222642939,0.4054054054054054,0.0018057559788211,0.164319248826291,0.1335490424771436,0.1406083811954903,0.2242709082639536,0.618,0.286,0.025,0.0818934348794625,0.1513157894736842,0.0817692352226017,0.3761036214644462,0.4656381856540084,0.2400274897660382,0,0,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-02-20,0.0,0.8328525291319339,0.2031137043100271,0.2131979695431472,2.940703858087508e-05,0.3963963963963964,3.404370624546411e-05,0.2065727699530516,0.1490048534557357,0.1374175707296319,0.2470799234860923,0.552,0.38,0.067,0.0854914801553515,0.0986842105263157,0.1111561396399004,0.1674861221252974,0.4647283755274261,0.1275584904532823,0,0,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-02-25,0.0,0.8313970235237639,0.1666969828410452,0.170896785109983,2.9948483420080525e-05,0.4234234234234234,3.3998920313549376e-05,0.1877934272300469,0.1333816170661048,0.1478408849181025,0.2492314739249505,0.534,0.386,0.081,0.0895414679091683,0.125,0.1183002373646732,0.2194554586307163,0.4529799578059071,0.1483252158843039,1,1,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-03-10,0.0831808814490762,0.7767075459346221,0.0074764350044541,0.0389170896785109,0.0005772077130312,0.3783783783783784,0.0046639173777355,0.2159624413145539,0.1205274841039918,0.1338013188683258,0.2558603137328271,0.708,0.201,0.02,0.088284776244737,0.1513157894736842,0.0674810397730562,0.2208828971715569,0.4213343881856539,0.2174679535064392,1,1,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-03-13,0.0971980187280812,0.797008248592502,0.0063127603109973,0.0321489001692047,0.0006728960507941,0.2972972972972973,0.005836880128553,0.2347417840375587,0.1268426201136235,0.1257179323548181,0.2133454190039644,0.7140000000000001,0.143,0.0,0.0684488751005936,0.1381578947368421,0.0404909396167428,0.1836373248744382,0.414095464135021,0.2150476588878597,1,1,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-03-20,0.0772117574749629,0.804355605987867,0.0048482558871678,0.0253807106598984,0.0022676328940785,0.1531531531531531,0.0550013278708913,0.2910798122065727,0.1153899695248128,0.0827483514145926,0.2203194100816428,0.4029999999999999,0.025,0.0,0.0306081687873945,0.1710526315789473,0.0571643605627279,0.2854612741210679,0.4909546413502109,0.5072758239459767,0,0,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-03-27,0.1234860262482374,0.7263845851699909,0.0055175437369115,0.0236886632825719,0.0053757758663794,0.2342342342342342,0.0816552337886107,0.2863849765258215,0.1134147259114338,0.0921080621144437,0.2942882303416997,0.145,0.064,0.005,0.0534123114962503,0.1776315789473684,0.0381057141203033,0.2988104678826329,0.4674446202531644,0.5473152657842054,0,0,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-04-06,0.0411873169673524,0.7858879238860037,0.0065482936657851,0.0321489001692047,0.0002411591383187,0.4234234234234234,0.0012124383508051,0.1971830985915493,0.1243575755295534,0.1497553711976175,0.2797531684563996,0.509,0.381,0.038,0.0924411891627109,0.131578947368421,0.0706536212586117,0.1757071107586571,0.4086761603375527,0.3144888995129531,1,1,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-04-13,0.0,0.8199908348972198,0.0102585270070473,0.0389170896785109,2.7292357466591743e-05,0.4324324324324324,2.6788385275278747e-05,0.1596244131455399,0.1848282478648557,0.1665603063178047,0.2660922747404107,0.56,0.391,0.049,0.0916481030078958,0.0986842105263157,0.1230591095930064,0.1667988369019297,0.4249472573839662,0.287596737084292,1,1,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-04-19,0.0036407679236414,0.8059965958189675,0.0125252440452037,0.0439932318104906,3.998535744484354e-05,0.4414414414414415,2.710188679868182e-05,0.1314553990610328,0.2105609691861996,0.1803871516698574,0.2835304781474086,0.593,0.324,0.083,0.0965276238905541,0.0986842105263157,0.1508481445029815,0.1411842453079566,0.4285601265822784,0.2218902202169301,1,1,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-04-22,0.1003760078093929,0.7276000523720159,0.0141063491397202,0.0524534686971235,0.0006144612798173,0.4414414414414415,0.0033309472881673,0.1267605633802817,0.2151868016102938,0.1788981067857902,0.3131102645407069,0.5579999999999999,0.367,0.074,0.1012744777877561,0.1052631578947368,0.1452903375209865,0.1700766587364525,0.4150052742616033,0.2179460363940598,1,1,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-05-01,0.0967352398857514,0.6977349103129227,0.0173548438250616,0.0592216582064297,0.0006124085061892,0.4954954954954955,0.0033329626551035,0.1455399061032863,0.217246698521389,0.1618804509678791,0.3605056627388237,0.556,0.3879999999999999,0.0559999999999999,0.1217460141589204,0.1644736842105263,0.1167139466218954,0.1943695479777954,0.4023470464135021,0.3628649117040667,1,1,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-05-11,0.0008387866517227,0.7810435124165322,0.0163893902717728,0.0524534686971235,4.465003739349736e-05,0.5495495495495495,4.4984269613203936e-05,0.1549295774647887,0.2306783550923661,0.1384811742182514,0.3229164314584415,0.62,0.32,0.061,0.1140527868814219,0.1184210526315789,0.1206738840965669,0.1900872323552736,0.5008966244725738,0.4116592464218484,1,1,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-05-17,0.0008387866517227,0.7915048225897962,0.0093583698293432,0.0304568527918781,4.418917055214099e-05,0.5585585585585586,4.373026351959165e-05,0.1455399061032863,0.2297528123706685,0.1352903637523931,0.3074523642861981,0.61,0.327,0.063,0.1101019348969571,0.1052631578947368,0.1262316910785619,0.2038065027755749,0.4936708860759493,0.4207428212866406,0,0,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-05-21,0.0,0.7902282547025706,0.0,0.0,3.883957762176995e-05,0.5675675675675675,2.826632102846465e-05,0.1314553990610328,0.193434666466007,0.1389066156136992,0.3100909973581412,0.568,0.297,0.135,0.1163343674554763,0.0986842105263157,0.1063856886470213,0.1988104678826328,0.4602056962025316,0.4505034810410255,0,0,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-05-29,0.0,0.7990398463754201,0.0,0.0,3.819495363897726e-05,0.5315315315315315,2.801040141752337e-05,0.1737089201877934,0.2256254938109033,0.1499680918953414,0.2970655690641239,0.479,0.314,0.206,0.1143983041951925,0.1052631578947368,0.0992415909222486,0.1374834787205921,0.4159018987341772,0.2245196760988436,1,1,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-06-06,0.0384214902924906,0.7855605987867151,0.0,0.0,0.0001777226355242,0.3693693693693693,0.0029835364163145,0.1784037558685446,0.2378024003912863,0.1427355881727292,0.2827079213829276,0.55,0.289,0.09,0.0878721964987579,0.1644736842105263,0.1286169165750014,0.2063177372455723,0.451173523206751,0.2000776884692383,0,0,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-06-13,0.1308760258866915,0.755817658098023,0.0,0.0,0.0006045482207648,0.2162162162162162,0.0071947447982755,0.2206572769953051,0.1851536927649648,0.112529249095937,0.2441896848156021,0.73,0.127,0.0,0.0613898251711549,0.1710526315789473,0.0905112024546981,0.2113930742796722,0.4565928270042194,0.1949681776077927,0,0,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-06-23,0.1606782602407896,0.771775847772007,0.0,0.0,0.0005715200855733,0.2342342342342342,0.0089026563118435,0.2206572769953051,0.155703751081681,0.0987024037438842,0.1940072707566554,0.929,0.0,0.0,0.0364673843318832,0.0986842105263157,0.9900769987842296,0.2981760507533703,0.4195279535864978,0.3849762452565213,0,0,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-06-27,0.1564445569254131,0.7713525073102605,0.0,0.0,0.0005427006767816,0.2702702702702703,0.0101916210243104,0.1877934272300469,0.1359720079762218,0.1150818974686237,0.1984103687312303,0.7859999999999999,0.0,0.0,0.0446723271247128,0.0789473684210526,0.9742025125919064,0.3006344171292625,0.3697916666666666,0.3754444676845848,0,0,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-07-04,0.1271087168733504,0.77081132981277,0.0,0.0,0.0005058224855465,0.2882882882882883,0.0111035841599094,0.2065727699530516,0.1227961924827871,0.1459263986385875,0.2253837791806044,0.643,0.0,0.0,0.0654616811093875,0.1184210526315789,0.9567301568922596,0.2908273856727465,0.3697916666666666,0.3519885260106971,0,0,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-07-11,0.1022741241548863,0.7843734997599615,0.0,0.0,0.0004694031958358,0.2882882882882883,0.01112184402415,0.2253521126760563,0.1536156364046803,0.1595405232929164,0.22749662106584,0.5710000000000001,0.0,0.0,0.0703849383608775,0.0986842105263157,0.0,0.1321966693100713,0.3553270042194093,0.1468312068604894,0,0,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-07-31,0.1113416970967858,0.7729738576354035,0.0,0.0,0.0186152499300926,0.1891891891891892,0.3357768239213128,0.2676056338028169,0.1051318710259979,0.1093384386300787,0.2362544313229616,0.143,0.0,0.0,0.0523145286385743,0.25,0.9964337405198864,0.2862278614855934,0.4782964135021096,0.5776735291481161,0,0,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-08-08,0.0609855743157742,0.8050298956924018,0.0,0.0,0.000270330338857,0.2792792792792793,0.0113336302981845,0.2300469483568075,0.1673558072162233,0.1480536056158264,0.2337964381679241,0.357,0.0,0.0,0.0733750481100057,0.131578947368421,0.94322931743183,0.1067406819984139,0.3788370253164557,0.4702542803358533,0,0,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-08-14,0.0701001482338479,0.7910596604547638,0.0,0.0,0.0003002424639122,0.3243243243243243,0.0111582293948356,0.2582159624413145,0.1733360924037774,0.1557115507338864,0.2463186552648471,0.429,0.0,0.0,0.0794164985246265,0.0657894736842105,0.9615006078851388,0.0789320644990748,0.3489978902953586,0.1200884453342098,0,0,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-08-25,0.1531147185364619,0.7051259110548598,0.0,0.0,0.0006850024036416,0.3243243243243243,0.0122615244295646,0.2159624413145539,0.1798487527747469,0.1497553711976175,0.2992816337590199,0.429,0.0,0.0,0.0946498757887125,0.1578947368421052,0.9964337405198864,0.1153317472905101,0.342668776371308,0.231870200496011,0,0,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-08-26,0.1354459669546983,0.7318247283201678,0.0,0.0,0.0006149870021203,0.3063063063063063,0.0132907947168288,0.2206572769953051,0.1750761879679446,0.1416719846841097,0.2755758703779568,0.357,0.0,0.0,0.0882716553340875,0.1578947368421052,0.9956348057662248,0.1137721385144065,0.3453850210970464,0.2396091672393701,0,0,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-09-02,0.2160996420694891,0.7479291232051675,0.0,0.0,0.001058656336887,0.2072072072072072,0.0134871298443527,0.2676056338028169,0.1481244591594868,0.1118910870027653,0.1798141344283552,0.7859999999999999,0.0,0.0,0.0392358964789307,0.1447368421052631,0.0095177444566664,0.1062913031985197,0.4150052742616033,0.2292407446140975,0,0,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-09-13,0.1086228713980982,0.7782939815825078,0.0,0.0,0.0004327519987166,0.2972972972972973,0.0065753681558754,0.295774647887324,0.1357349787426163,0.1191235907253775,0.2308126538261792,0.7879999999999999,0.07,0.142,0.0548177068147094,0.1118421052631579,0.0087303884675505,0.0915675389902194,0.4412183544303797,0.1412734932918994,0,0,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-09-19,0.064998734589103,0.7509470606206082,0.0,0.0,0.0002302712820239,0.5045045045045045,0.002480398461204,0.2300469483568075,0.1792731103502765,0.2027228249308657,0.3101619630397826,0.5539999999999999,0.2239999999999999,0.222,0.0995396018240981,0.125,0.0492213280842934,0.1282051282051282,0.4168117088607594,0.1307556697642453,0,0,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-09-23,0.0051990310567988,0.7968489503775148,0.0,0.0,4.972546859947944e-05,0.5495495495495495,6.245718105022e-05,0.1784037558685446,0.1864423040746453,0.2354818123803446,0.2956656097081052,0.419,0.365,0.216,0.1062647974714547,0.1184210526315789,0.0920974931974758,0.1526830557758392,0.4131988396624472,0.0985149550303284,1,1,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-10-04,0.0,0.8380526338759657,0.0,0.0,2.516195381614273e-05,0.4414414414414415,2.9449949229068085e-05,0.1784037558685446,0.165561157304639,0.2152733460965752,0.239393049879197,0.542,0.417,0.0409999999999999,0.1345403599211579,0.1118421052631579,0.1047993979042436,0.110071371927042,0.4267536919831223,0.1302775868766247,1,1,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-10-10,0.0458114899309447,0.7608650111290532,0.0,0.0,0.0002958696335412,0.4864864864864865,2.934758138469157e-05,0.164319248826291,0.1680349147823469,0.2301637949372474,0.3126199561948201,0.523,0.419,0.0579999999999999,0.2109026020223696,0.1118421052631579,0.1143287211254559,0.1538725878932064,0.4195279535864978,0.1716915170167627,1,1,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-10-15,0.0458114899309447,0.7394623139702353,0.0,0.0,0.0002972384768461,0.4954954954954955,2.9258009520862123e-05,0.1408450704225352,0.1618288874675495,0.2352690916826207,0.3442609730685237,0.569,0.358,0.073,0.1149289721370172,0.0986842105263157,0.1405314652926532,0.1430874966957441,0.4249472573839662,0.1653867989362656,1,1,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-10-19,0.0458114899309447,0.738142102736438,0.0,0.0,0.0002984383028872,0.4594594594594594,2.811276926189988e-05,0.1314553990610328,0.143071597878024,0.2218676877260157,0.3462093036008631,0.6459999999999999,0.292,0.062,0.1149289721370172,0.0789473684210526,0.153233369999421,0.1055775839280993,0.4321861814345991,0.1733946873039113,0,0,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-10-23,0.0,0.7798891458997075,0.0,0.0,3.366194993071098e-05,0.4234234234234234,3.000657438286537e-05,0.1549295774647887,0.1436077354302268,0.2199532014465007,0.325371198900677,0.6940000000000001,0.253,0.053,0.0910299623284076,0.0723684210526315,0.1516470792566433,0.0957176843774782,0.4556962025316455,0.1028475811993904,0,0,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-10-29,0.0400014461838822,0.7282656134072361,0.0,0.0,0.0003187390450526,0.4774774774774775,0.0016602017000982,0.1690140845070422,0.1629406674442229,0.249946819825569,0.3659926002148325,0.721,0.216,0.063,,0.0986842105263157,0.1405314652926532,0.2053925455987311,0.4547863924050632,0.1394508022828458,1,1,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-11-10,0.0154886293792255,0.7663880766377166,0.0,0.0,0.0001675678424782,0.4774774774774775,0.0008550210221645,0.2065727699530516,0.1917528876180443,0.2507977026164645,0.3315097303626669,0.6709999999999999,0.294,0.035,,0.0789473684210526,0.1349736583106582,0.1121860956912503,0.4882383966244725,0.110945110108465,1,1,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-11-13,0.0006073972305578,0.7799022389036792,0.0,0.0,3.5438596517432294e-05,0.4504504504504504,3.617423700655028e-05,0.1924882629107981,0.2027653410587306,0.2512231440119123,0.3248099248731488,0.609,0.366,0.025,,0.0855263157894736,0.1603774677241938,0.1303462860163891,0.5036128691983122,0.1046403920279678,1,1,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-11-18,0.0150366969160128,0.7841072753458735,0.0,0.0,0.0001274842191823,0.3963963963963964,0.0006232154365642,0.1737089201877934,0.2203675834305278,0.2369708572644118,0.3057201565115851,0.654,0.3279999999999999,0.018,,0.1052631578947368,0.1786371794129566,0.184853291038858,0.5054193037974684,0.1102578659575103,0,0,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-12-01,0.1701363028309049,0.7555667088552351,0.0,0.0,0.0008335361507743,0.1891891891891892,0.0129282142100374,0.2394366197183098,0.1978103013657398,0.1784726653903424,0.2095294007593328,0.688,0.027,0.0,,0.1776315789473684,0.1143287211254559,0.284588950568332,0.5008966244725738,0.2488122628260675,0,0,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-12-06,0.1818431613579667,0.7393270195958624,0.0,0.0,0.0008320110647662,0.1801801801801802,0.0129379263592727,0.2863849765258215,0.1881015087098837,0.1703892788768347,0.2230935230912651,0.7140000000000001,0.0,0.0,,0.1381578947368421,0.073837781508713,0.1503039915411049,0.5063291139240506,0.1865120865330026,0,0,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-12-14,0.1247550526049387,0.7992253305983503,0.0,0.0,0.0003497271811767,0.1801801801801802,0.0084023334724533,0.2629107981220657,0.2154407615034425,0.2150606253988513,0.1854817118212697,0.929,0.0,0.0,,0.0789473684210526,0.0944827186939153,0.0495902722706846,0.5063291139240506,0.1438133086323841,0,0,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-12-22,0.1288983694276727,0.8184938681098067,0.0,0.0,0.0002715272169227,0.1441441441441441,0.0082824287367371,0.2347417840375587,0.2055852364648782,0.1937885556264624,0.153302000909651,1.0,0.0,0.0,,0.0657894736842105,0.085740751461819,0.0443827650013217,0.4638317510548522,0.1043117100427286,0,0,,,,
003df5deff30e1e5a07b5d063fe85c3f,2018-12-26,0.126132542752811,0.79727447300659,0.0,0.0,0.0002947513681564,0.1531531531531531,0.0082834012312586,0.2347417840375587,0.1866718085706761,0.173580089342693,0.1871365024886374,0.929,0.0,0.0,,0.0789473684210526,0.080182944479824,0.0471583399418451,0.4593090717299578,0.1007858487465264,0,0,,,,
003df5deff30e1e5a07b5d063fe85c3f,2019-01-01,0.1007411692396688,0.7692881770174136,0.0,0.0,0.0003637398915343,0.1711711711711711,0.00877907273172,0.2206572769953051,0.1637157154144249,0.1661348649223569,0.2511572244676767,0.929,0.0,0.0,,0.0855263157894736,0.1143287211254559,0.1529738302934179,0.4828190928270042,0.0873098873517196,0,0,,,,
003df5deff30e1e5a07b5d063fe85c3f,2019-01-10,0.0480711522470082,0.7578645310522409,0.0,0.0,0.0002982004995277,0.3513513513513513,0.0039286475395207,0.2065727699530516,0.2438052597915647,0.2052754733035524,0.3150392407962349,0.769,0.174,0.057,,0.0855263157894736,0.1198865281074509,0.1322495374041765,0.4746835443037975,0.1272298084680431,0,0,,,,
